CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
17.155.730/0001-64;2024-12-31;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;002453;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;7881829.0000000000;S
17.155.730/0001-64;2024-12-31;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;002453;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Atribuído a Sócios Não Controladores;2562.0000000000;S
17.155.730/0001-64;2024-12-31;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;002453;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Atribuído a Sócios Não Controladores;2141.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido Consolidado do Período;398106.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente Consolidado do Período;398106.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido Consolidado do Período;-9631.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido Consolidado do Período;-9872.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente Consolidado do Período;-9631.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente Consolidado do Período;-9872.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-9631.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-9872.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro ou Prejuízo Líquido do Período;396127.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro ou Prejuízo Líquido do Período;506617.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes Próprios;-10853.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes Próprios;2491.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Valores que serão Reclassificados para o Resultado;-388.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Valores que serão Reclassificados para o Resultado;2491.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01.01;Ativos Financeiros ao Valor Justo por Meio de Outros Resultados Abrangentes;-329.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01.01;Ativos Financeiros ao Valor Justo por Meio de Outros Resultados Abrangentes;4831.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01.02;Efeito Fiscal;-59.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01.02;Efeito Fiscal;-2340.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Valores que não serão Reclassificados o para o Resultado;-10465.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Valores que não serão Reclassificados o para o Resultado;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02.01;Ganhos / (Perdas) Atuariais de Plano de Benefício Definido;-10465.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02.01;Ganhos / (Perdas) Atuariais de Plano de Benefício Definido;0.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02.02;Efeito Fiscal;0.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02.02;Efeito Fiscal;0.0000000000;N
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Participação em Resultados Abrangentes de Invest. Avaliados pelo Método de Equivalência Patrimonial;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Participação em Resultados Abrangentes de Invest. Avaliados pelo Método de Equivalência Patrimonial;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.01;Valores que serão Reclassificados para o Resultado;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Valores que serão Reclassificados para o Resultado;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Valores que não serão Reclassificados para o Resultado;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Valores que não serão Reclassificados para o Resultado;0.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.04;Resultado Abrangente do Período;385274.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.04;Resultado Abrangente do Período;509108.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.04.01;Atribuído aos Sócios da Empresa Controladora;386024.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.04.01;Atribuído aos Sócios da Empresa Controladora;505107.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.04.02;Atribuído aos Sócios da Empresa não Controladora;-750.0000000000;S
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.04.02;Atribuído aos Sócios da Empresa não Controladora;4001.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido Consolidado do Período;80189.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido Consolidado do Período;110590.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente Consolidado do Período;80189.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente Consolidado do Período;110590.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;80354.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;110535.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Atribuído a Sócios Não Controladores;-165.0000000000;S
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Atribuído a Sócios Não Controladores;55.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido Consolidado do Período;1379346.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido Consolidado do Período;1316920.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;-49801.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;63247.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Ganho (perda) Atuarial com Benefícios de Aposentadoria;-49801.0000000000;N
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Ganho (perda) Atuarial com Benefícios de Aposentadoria;63247.0000000000;N
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.04;Valor Justo dos Ativos Financeiros Disponíveis para Venda;0.0000000000;N
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.04;Valor Justo dos Ativos Financeiros Disponíveis para Venda;0.0000000000;N
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente Consolidado do Período;1329545.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente Consolidado do Período;1380167.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;1329545.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;1380167.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido Consolidado do Período;-81997.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido Consolidado do Período;-76278.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;-25861.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;90577.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Ajustes de Conversão de Balanço de Controladas no Exterior (operações continuadas);-26082.0000000000;N
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Ajustes de Conversão de Balanço de Controladas no Exterior (operações continuadas);90577.0000000000;N
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Ajustes de Conversão de Balanço de Controladas no Exterior (operações descontinuadas);221.0000000000;N
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Ajustes de Conversão de Balanço de Controladas no Exterior (operações descontinuadas);0.0000000000;N
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente Consolidado do Período;-107858.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente Consolidado do Período;14299.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-107858.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;14299.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido Consolidado do Período;7947203.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido Consolidado do Período;8703353.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;144171.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;-546784.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Ganhos/(perdas) sobre instrumentos financeiros;154606.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Ganhos/(perdas) sobre instrumentos financeiros;-466610.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Outros resultados abrangentes - efeitos CPC 50;47840.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Outros resultados abrangentes - efeitos CPC 50;-445107.0000000000;S
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.03;Outros resultados abrangentes - ajuste de práticas contábeis CPC 06 (R2);38616.0000000000;N
